name	category	source_db_name	source_db_version
DAND5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SLITRK4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ALOX15B	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CDH5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR139	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HEPHL1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FDCSP	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR88	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR8H3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ENPP7	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MRGPRG	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST2H4B	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KCNA4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KCNJ14	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CACNB4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
BGN	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NXPH3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR2V2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
RXFP3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
VWA1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KLHL28	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MRGPRX4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ABCA13	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR10K2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SHISA2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB112	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR62	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CCL13	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR5AS1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR4A16	DRUGGABLE GENOME	HingoraniCasas	31-May-17
P2RY8	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KCNK4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GALR2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
RESP18	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ANXA2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR97	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FREM3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR19	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PMCH	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DGCR6	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FAM19A1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPIHBP1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GGTLC3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GABRR3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR2T34	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR132	DRUGGABLE GENOME	HingoraniCasas	31-May-17
UTP11L	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ARSI	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LRRC55	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST2H4A	DRUGGABLE GENOME	HingoraniCasas	31-May-17
TMPRSS2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CNTN2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR173	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C1QTNF8	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PROS1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NELL2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CLCNKB	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FLRT2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SFTPA2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CDK10	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OLFML2A	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
TUBA8	DRUGGABLE GENOME	HingoraniCasas	31-May-17
EMILIN3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OLFML1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR39	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SDR42E2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NPB	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR2T10	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR1D2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KCNK12	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB108B	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CCR10	DRUGGABLE GENOME	HingoraniCasas	31-May-17
APOO	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MUC6	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C6ORF120	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PPIL6	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CDNF	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KLHL33	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PDE6G	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NR2F2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NTF3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IFIT1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
BPIFB4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
BTLA	DRUGGABLE GENOME	HingoraniCasas	31-May-17
THBS2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CYP4X1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KLK12	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB107A	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB105B	DRUGGABLE GENOME	HingoraniCasas	31-May-17
TPCN1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FFAR3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
RTN4RL1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
BPIFB3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CD300E	DRUGGABLE GENOME	HingoraniCasas	31-May-17
BTN3A2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LILRB4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
QRFPR	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SERPINA11	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ZACN	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SBK2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
AMTN	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DMBT1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
COL14A1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
COL4A5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OTOG	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR21	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LCTL	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGFL3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
VWC2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NYX	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CGB5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
VN1R2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FAT4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
STK40	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PRTN3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SLC22A25	DRUGGABLE GENOME	HingoraniCasas	31-May-17
VKORC1L1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
EMID1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR141	DRUGGABLE GENOME	HingoraniCasas	31-May-17
FPR3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ISG15	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KBTBD12	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GABRD	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KLHL17	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C17ORF99	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PLSCR1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LIPI	DRUGGABLE GENOME	HingoraniCasas	31-May-17
S100A13	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CXCL17	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CGB7	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR2T3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CD47	DRUGGABLE GENOME	HingoraniCasas	31-May-17
POTEI	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PATE2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HCAR1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR1J2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CCL4L2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GUCA2A	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST1H4J	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DIO3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IPP	DRUGGABLE GENOME	HingoraniCasas	31-May-17
COL4A6	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MFAP5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SERPINB2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR51C1P	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR52M1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OCLN	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST1H4K	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB107B	DRUGGABLE GENOME	HingoraniCasas	31-May-17
RPS6KL1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CNGA1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
L1CAM	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NAGA	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR2T5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST2H3A	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB110	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SYT15	DRUGGABLE GENOME	HingoraniCasas	31-May-17
COL5A2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
COL15A1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GYPE	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GALP	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GZMM	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NMB	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PRB3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ERO1L	DRUGGABLE GENOME	HingoraniCasas	31-May-17
AADACL2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
TUBA3C	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CLEC4C	DRUGGABLE GENOME	HingoraniCasas	31-May-17
BPIFA1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST1H4L	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KLHL9	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LRRTM3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MUC2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C9ORF96	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GP1BB	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR52	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST2H3C	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HIST1H3H	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LCN8	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NPY4R	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C11ORF83	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LGALS7	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HTN3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SERPINB4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
COLQ	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKC	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV4-1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV1D-42	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV1-51	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MAS1L	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR11A1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR14J1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SPINK9	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CD177	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CCL4L1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CDKL4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LGR4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PSMB10	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR56	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SERPINB5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
RNASE13	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV2-40	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV4-69	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV8-61	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV7-46	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV5-45	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV3-27	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV2-23	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV2-18	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV2-11	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLC7	DRUGGABLE GENOME	HingoraniCasas	31-May-17
TRAV8-4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHV3-23	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHV1-46	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV1-44	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV5-37	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV1-36	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV3-22	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV3-16	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLV4-3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLC3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHA2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHG4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHM	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHV1-2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGHV7-81	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NUP62	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CCL14	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NPS	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR33	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KCNU1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB115	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CKLF	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C4B	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPX5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IFNA14	DRUGGABLE GENOME	HingoraniCasas	31-May-17
NOTCH2NL	DRUGGABLE GENOME	HingoraniCasas	31-May-17
HEXA	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GANC	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB113	DRUGGABLE GENOME	HingoraniCasas	31-May-17
DEFB116	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR1C1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PRB4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CYP21A2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PRH1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
TAAR9	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PATE4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PSMB9	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PSG2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV1-39	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SERPINB10	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV2-30	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV2D-29	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LEFTY1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GPR162	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SIGLEC12	DRUGGABLE GENOME	HingoraniCasas	31-May-17
OR52B2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MTRNR2L10	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MTRNR2L3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
ASIC5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
PSG1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV3-20	DRUGGABLE GENOME	HingoraniCasas	31-May-17
LILRA2	DRUGGABLE GENOME	HingoraniCasas	31-May-17
C1QTNF9	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CD302	DRUGGABLE GENOME	HingoraniCasas	31-May-17
CORT	DRUGGABLE GENOME	HingoraniCasas	31-May-17
KIR3DL3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
EFNA4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV1-5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IL10RB	DRUGGABLE GENOME	HingoraniCasas	31-May-17
MTRNR2L5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GYPB	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SEPP1	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGKV1D-39	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SERPINE3	DRUGGABLE GENOME	HingoraniCasas	31-May-17
IGLL5	DRUGGABLE GENOME	HingoraniCasas	31-May-17
L3MBTL1	TUMOR SUPPRESSOR	GO	5-Jun-23
UNIPROT:Q15391	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q15391	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9NZK5	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P29597	KINASE	HopkinsGroom	11-Sep-12
UNIPROT:P29597	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O00155	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:O00155	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O75636	FIBRINOGEN	HopkinsGroom	11-Sep-12
UNIPROT:O75636	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O14842	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:O14842	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q92843	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O15146	KINASE	HopkinsGroom	11-Sep-12
UNIPROT:O15146	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
MTRNR2L7	DRUGGABLE GENOME	HingoraniCasas	31-May-17
RNASE4	DRUGGABLE GENOME	HingoraniCasas	31-May-17
SLC22A31	DRUGGABLE GENOME	HingoraniCasas	31-May-17
GAN	DRUGGABLE GENOME	HingoraniCasas	31-May-17
UNIPROT:Q99619	B30_2 SPRY DOMAIN	HopkinsGroom	11-Sep-12
UNIPROT:Q99619	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P32241	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:P32241	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P51878	PROTEASE	HopkinsGroom	11-Sep-12
UNIPROT:P51878	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P08697	PROTEASE INHIBITOR	HopkinsGroom	11-Sep-12
UNIPROT:P08697	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P51843	NUCLEAR HORMONE RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:P51843	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9UGI0	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8IZF6	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8IZF6	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q6BCY4	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NFQ6	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P80365	SHORT CHAIN DEHYDROGENASE REDUCTASE	HopkinsGroom	11-Sep-12
UNIPROT:P80365	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q5T2L2	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9BZ76	FIBRINOGEN	HopkinsGroom	11-Sep-12
UNIPROT:Q9BZ76	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P36969	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:A6NH00	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:A6NH00	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P17787	ION CHANNEL	HopkinsGroom	11-Sep-12
UNIPROT:P17787	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q6UWB4	PROTEASE	HopkinsGroom	11-Sep-12
UNIPROT:Q6UWB4	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P42262	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NGJ8	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8NGJ8	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q6NSJ0	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8N5I4	SHORT CHAIN DEHYDROGENASE REDUCTASE	HopkinsGroom	11-Sep-12
UNIPROT:Q8N5I4	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O75319	PROTEIN PHOSPHATASE	HopkinsGroom	11-Sep-12
UNIPROT:O75319	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q00839	B30_2 SPRY DOMAIN	HopkinsGroom	11-Sep-12
UNIPROT:Q00839	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q6P5Z2	KINASE	HopkinsGroom	11-Sep-12
UNIPROT:Q6P5Z2	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P07451	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O95490	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:O95490	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NHC4	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8NHC4	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P14210	PROTEASE	HopkinsGroom	11-Sep-12
UNIPROT:P14210	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NGK1	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8NGK1	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9H1D0	ION CHANNEL	HopkinsGroom	11-Sep-12
UNIPROT:Q9H1D0	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q7Z4W1	SHORT CHAIN DEHYDROGENASE REDUCTASE	HopkinsGroom	11-Sep-12
UNIPROT:Q7Z4W1	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q96BR1	KINASE	HopkinsGroom	11-Sep-12
UNIPROT:Q96BR1	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NHB8	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8NHB8	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q14680	KINASE	HopkinsGroom	11-Sep-12
UNIPROT:Q14680	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9UGM3	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O75891	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:O94759	ION CHANNEL	HopkinsGroom	11-Sep-12
UNIPROT:O94759	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q6ZN80	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NGC3	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8NGC3	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P23471	PROTEIN PHOSPHATASE	HopkinsGroom	11-Sep-12
UNIPROT:P23471	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q92804	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P08173	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:P08173	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9GZQ6	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q9GZQ6	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P10828	NUCLEAR HORMONE RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:P10828	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P21453	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:P21453	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q70Z44	ION CHANNEL	HopkinsGroom	11-Sep-12
UNIPROT:Q70Z44	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:P20839	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9Y5B9	PROTEASE	HopkinsGroom	11-Sep-12
UNIPROT:Q9Y5B9	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q8NH92	G PROTEIN COUPLED RECEPTOR	HopkinsGroom	11-Sep-12
UNIPROT:Q8NH92	DRUGGABLE GENOME	HopkinsGroom	11-Sep-12
UNIPROT:Q9BZJ3	PROTEASE	HopkinsGroom	11-Sep-12
